order_id,device_id,client,toner_model,toner_color,order_date,quantity,reason,oversupply_flag,shipment_id,ship_date,eta_date,delivered_date,location
O0001194,KROGER-1165,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000472,2025-03-19,2025-03-21,2025-03-21,Kroger Site 6
O0001195,KROGER-1273,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000330,2025-03-19,2025-03-21,2025-03-21,Kroger Site 34
O0001196,KROGER-1253,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000204,2025-03-19,2025-03-21,2025-03-21,Kroger Site 14
O0001197,KROGER-1075,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000545,2025-03-19,2025-03-22,2025-03-22,Kroger Site 76
O0001198,KROGER-1145,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000508,2025-03-20,2025-03-23,2025-03-23,Kroger Site 66
O0001199,KROGER-1047,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000395,2025-03-20,2025-03-23,2025-03-23,Kroger Site 48
O0001200,KROGER-1085,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000472,2025-03-19,2025-03-21,2025-03-21,Kroger Site 6
O0001201,KROGER-1112,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000320,2025-03-18,2025-03-21,2025-03-21,Kroger Site 33
O0001202,KROGER-1147,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000516,2025-03-20,2025-03-23,2025-03-23,Kroger Site 68
O0001203,KROGER-1055,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000438,2025-03-20,2025-03-23,2025-03-23,Kroger Site 56
O0001204,KROGER-1111,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000313,2025-03-19,2025-03-21,2025-03-21,Kroger Site 32
O0001205,KROGER-1017,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000222,2025-03-20,2025-03-22,2025-03-24,Kroger Site 18
O0001206,KROGER-1060,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000481,2025-03-18,2025-03-21,2025-03-22,Kroger Site 61
O0001207,KROGER-1004,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000409,2025-03-18,2025-03-23,2025-03-23,Kroger Site 5
O0001208,KROGER-1165,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000472,2025-03-19,2025-03-21,2025-03-21,Kroger Site 6
O0001209,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000537,2025-03-20,2025-03-23,2025-03-23,Kroger Site 73
O0001210,KROGER-1176,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000220,2025-03-19,2025-03-21,2025-03-21,Kroger Site 17
O0001211,KROGER-1192,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000320,2025-03-18,2025-03-21,2025-03-21,Kroger Site 33
O0001212,KROGER-1113,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000330,2025-03-19,2025-03-21,2025-03-21,Kroger Site 34
O0001213,KROGER-1060,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000481,2025-03-18,2025-03-21,2025-03-22,Kroger Site 61
O0001214,KROGER-1164,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000409,2025-03-18,2025-03-23,2025-03-23,Kroger Site 5
O0001215,KROGER-1236,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000549,2025-03-19,2025-03-22,2025-03-22,Kroger Site 77
O0001216,KROGER-1024,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000268,2025-03-18,2025-03-20,2025-03-20,Kroger Site 25
O0001217,KROGER-1179,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000235,2025-03-19,2025-03-21,2025-03-21,Kroger Site 20
O0001218,KROGER-1184,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000268,2025-03-18,2025-03-20,2025-03-20,Kroger Site 25
O0001219,KROGER-1240,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000174,2025-03-19,2025-03-21,2025-03-21,Kroger Site 1
O0001220,KROGER-1060,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000481,2025-03-18,2025-03-21,2025-03-22,Kroger Site 61
O0001221,KROGER-1176,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000220,2025-03-19,2025-03-21,2025-03-21,Kroger Site 17
O0001222,KROGER-1108,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000294,2025-03-19,2025-03-23,2025-03-23,Kroger Site 29
O0001223,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000538,2025-03-19,2025-03-21,2025-03-21,Kroger Site 73
O0001224,KROGER-1261,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000248,2025-03-18,2025-03-21,2025-03-21,Kroger Site 22
O0001225,KROGER-1239,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000567,2025-03-18,2025-03-20,2025-03-20,Kroger Site 80
O0001226,KROGER-1265,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000276,2025-03-19,2025-03-22,2025-03-22,Kroger Site 26
O0001227,KROGER-1218,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000458,2025-03-20,2025-03-23,2025-03-23,Kroger Site 59
O0001228,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000342,2025-03-19,2025-03-21,2025-03-21,Kroger Site 36
O0001229,KROGER-1184,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000269,2025-03-18,2025-03-20,2025-03-20,Kroger Site 25
O0001230,KROGER-1109,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000303,2025-03-20,2025-03-24,2025-03-24,Kroger Site 30
O0001231,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000368,2025-03-19,2025-03-23,2025-03-23,Kroger Site 40
O0001232,KROGER-1056,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000447,2025-03-20,2025-03-23,2025-03-24,Kroger Site 57
O0001233,KROGER-1133,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000428,2025-03-19,2025-03-22,2025-03-22,Kroger Site 54
O0001234,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000539,2025-03-19,2025-03-22,2025-03-22,Kroger Site 73
O0001235,KROGER-1185,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000276,2025-03-19,2025-03-22,2025-03-22,Kroger Site 26
O0001236,KROGER-1022,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000253,2025-03-19,2025-03-22,2025-03-22,Kroger Site 23
O0001237,KROGER-1188,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000295,2025-03-19,2025-03-21,2025-03-21,Kroger Site 29
O0001238,KROGER-1001,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000231,2025-03-19,2025-03-21,2025-03-21,Kroger Site 2
O0001239,KROGER-1056,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000447,2025-03-20,2025-03-23,2025-03-24,Kroger Site 57
O0001240,KROGER-1147,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000516,2025-03-20,2025-03-23,2025-03-23,Kroger Site 68
O0001241,KROGER-1279,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000368,2025-03-19,2025-03-23,2025-03-23,Kroger Site 40
O0001242,KROGER-1183,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000259,2025-03-20,2025-03-22,2025-03-22,Kroger Site 24
O0001243,KROGER-1112,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000320,2025-03-18,2025-03-21,2025-03-21,Kroger Site 33
O0001244,KROGER-1048,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000400,2025-03-20,2025-03-25,2025-03-25,Kroger Site 49
O0001245,KROGER-1010,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000188,2025-03-20,2025-03-23,2025-03-23,Kroger Site 11
O0001246,KROGER-1135,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000438,2025-03-20,2025-03-23,2025-03-23,Kroger Site 56
O0001247,KROGER-1213,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000428,2025-03-19,2025-03-22,2025-03-22,Kroger Site 54
O0001248,KROGER-1232,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000539,2025-03-19,2025-03-22,2025-03-22,Kroger Site 73
O0001249,KROGER-1230,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000529,2025-03-19,2025-03-23,2025-03-23,Kroger Site 71
O0001250,KROGER-1242,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000299,2025-03-18,2025-03-20,2025-03-20,Kroger Site 3
O0001251,KROGER-1024,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000269,2025-03-18,2025-03-20,2025-03-20,Kroger Site 25
O0001252,KROGER-1085,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000472,2025-03-19,2025-03-21,2025-03-21,Kroger Site 6
O0001253,KROGER-1263,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000259,2025-03-20,2025-03-22,2025-03-22,Kroger Site 24
O0001254,KROGER-1134,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000433,2025-03-19,2025-03-22,2025-03-22,Kroger Site 55
O0001255,KROGER-1049,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000414,2025-03-19,2025-03-21,2025-03-21,Kroger Site 50
O0001256,KROGER-1213,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000428,2025-03-19,2025-03-22,2025-03-22,Kroger Site 54
O0001257,KROGER-1252,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000200,2025-03-20,2025-03-22,2025-03-22,Kroger Site 13
O0001258,KROGER-1196,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000348,2025-03-20,2025-03-24,2025-03-24,Kroger Site 37
O0001259,KROGER-1176,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000220,2025-03-19,2025-03-21,2025-03-21,Kroger Site 17
O0001260,KROGER-1110,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000308,2025-03-19,2025-03-21,2025-03-21,Kroger Site 31
O0001261,KROGER-1148,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000518,2025-03-19,2025-03-21,2025-03-21,Kroger Site 69
O0001262,KROGER-1179,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000235,2025-03-19,2025-03-21,2025-03-21,Kroger Site 20
O0001263,KROGER-1028,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000295,2025-03-19,2025-03-21,2025-03-21,Kroger Site 29
O0001264,KROGER-1047,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000395,2025-03-20,2025-03-23,2025-03-23,Kroger Site 48
O0001265,KROGER-1210,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000420,2025-03-20,2025-03-22,2025-03-24,Kroger Site 51
O0001266,KROGER-1276,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000348,2025-03-20,2025-03-24,2025-03-24,Kroger Site 37
O0001267,KROGER-1165,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000473,2025-03-18,2025-03-20,2025-03-20,Kroger Site 6
O0001268,KROGER-1276,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000349,2025-03-19,2025-03-21,2025-03-22,Kroger Site 37
O0001269,KROGER-1279,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000368,2025-03-19,2025-03-23,2025-03-23,Kroger Site 40
O0001270,KROGER-1096,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000221,2025-03-18,2025-03-20,2025-03-20,Kroger Site 17
O0001271,KROGER-1283,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000383,2025-03-18,2025-03-22,2025-03-22,Kroger Site 44
O0001272,KROGER-1007,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000564,2025-03-18,2025-03-21,2025-03-21,Kroger Site 8
O0001273,KROGER-1289,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000415,2025-03-19,2025-03-22,2025-03-22,Kroger Site 50
O0001274,KROGER-1225,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000508,2025-03-20,2025-03-23,2025-03-23,Kroger Site 66
O0001275,KROGER-1149,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000527,2025-03-18,2025-03-21,2025-03-21,Kroger Site 70
O0001276,KROGER-1095,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000215,2025-03-18,2025-03-21,2025-03-21,Kroger Site 16
O0001277,KROGER-1164,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000409,2025-03-18,2025-03-23,2025-03-23,Kroger Site 5
O0001278,KROGER-1213,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000428,2025-03-19,2025-03-22,2025-03-22,Kroger Site 54
O0001279,KROGER-1018,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000228,2025-03-20,2025-03-23,2025-03-23,Kroger Site 19
O0001280,KROGER-1271,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000313,2025-03-19,2025-03-21,2025-03-21,Kroger Site 32
O0001281,KROGER-1020,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000242,2025-03-20,2025-03-23,2025-03-23,Kroger Site 21
O0001282,KROGER-1111,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000313,2025-03-19,2025-03-21,2025-03-21,Kroger Site 32
O0001283,KROGER-1192,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000321,2025-03-19,2025-03-23,2025-03-23,Kroger Site 33
O0001284,KROGER-1298,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000458,2025-03-20,2025-03-23,2025-03-23,Kroger Site 59
O0001285,KROGER-1244,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000409,2025-03-18,2025-03-23,2025-03-23,Kroger Site 5
O0001286,KROGER-1265,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000276,2025-03-19,2025-03-22,2025-03-22,Kroger Site 26
O0001287,KROGER-1085,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000473,2025-03-18,2025-03-20,2025-03-20,Kroger Site 6
O0001288,KROGER-1100,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000242,2025-03-20,2025-03-23,2025-03-23,Kroger Site 21
O0001289,KROGER-1046,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000391,2025-03-18,2025-03-20,2025-03-20,Kroger Site 47
O0001290,KROGER-1004,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000409,2025-03-18,2025-03-23,2025-03-23,Kroger Site 5
O0001291,KROGER-1005,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000473,2025-03-18,2025-03-20,2025-03-20,Kroger Site 6
O0001292,KROGER-1025,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000277,2025-03-18,2025-03-21,2025-03-21,Kroger Site 26
O0001293,KROGER-1075,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000545,2025-03-19,2025-03-22,2025-03-22,Kroger Site 76
O0001294,KROGER-1023,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000259,2025-03-20,2025-03-22,2025-03-22,Kroger Site 24
O0001295,KROGER-1204,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000387,2025-03-19,2025-03-21,2025-03-21,Kroger Site 45
O0001296,KROGER-1107,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000286,2025-03-20,2025-03-25,2025-03-25,Kroger Site 28
O0001297,KROGER-1085,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000473,2025-03-18,2025-03-20,2025-03-20,Kroger Site 6
O0001298,KROGER-1225,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000508,2025-03-20,2025-03-23,2025-03-23,Kroger Site 66
O0001299,KROGER-1119,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000368,2025-03-19,2025-03-23,2025-03-23,Kroger Site 40
O0001300,KROGER-1163,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000364,2025-03-19,2025-03-22,2025-03-22,Kroger Site 4
O0001301,KROGER-1214,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000434,2025-03-19,2025-03-22,2025-03-22,Kroger Site 55
O0001302,KROGER-1208,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000400,2025-03-20,2025-03-25,2025-03-25,Kroger Site 49
O0001303,KROGER-1049,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000415,2025-03-19,2025-03-22,2025-03-22,Kroger Site 50
O0001304,KROGER-1156,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000549,2025-03-19,2025-03-22,2025-03-22,Kroger Site 77
O0001305,KROGER-1014,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000210,2025-03-20,2025-03-22,2025-03-22,Kroger Site 15
O0001306,KROGER-1265,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000277,2025-03-18,2025-03-21,2025-03-21,Kroger Site 26
O0001307,KROGER-1134,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000434,2025-03-19,2025-03-22,2025-03-22,Kroger Site 55
O0001308,KROGER-1055,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000439,2025-03-18,2025-03-20,2025-03-20,Kroger Site 56
O0001309,KROGER-1229,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000527,2025-03-18,2025-03-21,2025-03-21,Kroger Site 70
O0001310,KROGER-1151,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000534,2025-03-20,2025-03-23,2025-03-23,Kroger Site 72
O0001311,KROGER-1019,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000235,2025-03-19,2025-03-21,2025-03-21,Kroger Site 20
O0001312,KROGER-1151,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000534,2025-03-20,2025-03-23,2025-03-23,Kroger Site 72
O0001313,KROGER-1014,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000210,2025-03-20,2025-03-22,2025-03-22,Kroger Site 15
O0001314,KROGER-1230,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000530,2025-03-19,2025-03-23,2025-03-23,Kroger Site 71
O0001315,KROGER-1139,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000477,2025-03-18,2025-03-20,2025-03-20,Kroger Site 60
O0001316,KROGER-1009,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000179,2025-03-18,2025-03-20,2025-03-20,Kroger Site 10
O0001317,KROGER-1262,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000253,2025-03-19,2025-03-22,2025-03-22,Kroger Site 23
O0001318,KROGER-1274,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000337,2025-03-18,2025-03-21,2025-03-21,Kroger Site 35
O0001319,KROGER-1179,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000235,2025-03-19,2025-03-21,2025-03-21,Kroger Site 20
O0001320,KROGER-1113,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000330,2025-03-19,2025-03-21,2025-03-21,Kroger Site 34
O0001321,KROGER-1236,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000549,2025-03-19,2025-03-22,2025-03-22,Kroger Site 77
O0001322,KROGER-1138,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000459,2025-03-20,2025-03-23,2025-03-23,Kroger Site 59
O0001323,KROGER-1261,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000248,2025-03-18,2025-03-21,2025-03-21,Kroger Site 22
O0001324,KROGER-1230,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000530,2025-03-19,2025-03-23,2025-03-23,Kroger Site 71
O0001325,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000342,2025-03-19,2025-03-21,2025-03-21,Kroger Site 36
O0001326,KROGER-1064,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000502,2025-03-20,2025-03-23,2025-03-23,Kroger Site 65
O0001327,KROGER-1237,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000552,2025-03-20,2025-03-22,2025-03-22,Kroger Site 78
O0001328,KROGER-1139,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000477,2025-03-18,2025-03-20,2025-03-20,Kroger Site 60
O0001329,KROGER-1165,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000473,2025-03-18,2025-03-20,2025-03-20,Kroger Site 6
O0001330,KROGER-1010,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000188,2025-03-20,2025-03-23,2025-03-23,Kroger Site 11
O0001331,KROGER-1257,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000222,2025-03-20,2025-03-22,2025-03-24,Kroger Site 18
O0001332,KROGER-1145,Kroger,RICOH-C3000-Y,Y,2025-03-18,1,manual_bulk,True,S000508,2025-03-20,2025-03-23,2025-03-23,Kroger Site 66
O0001333,KROGER-1242,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000300,2025-03-18,2025-03-20,2025-03-20,Kroger Site 3
O0001334,KROGER-1287,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000396,2025-03-20,2025-03-23,2025-03-23,Kroger Site 48
O0001335,KROGER-1138,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000460,2025-03-19,2025-03-22,2025-03-23,Kroger Site 59
O0001336,KROGER-1010,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000189,2025-03-20,2025-03-22,2025-03-22,Kroger Site 11
O0001337,KROGER-1001,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000231,2025-03-19,2025-03-21,2025-03-21,Kroger Site 2
O0001338,KROGER-1100,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000242,2025-03-20,2025-03-23,2025-03-23,Kroger Site 21
O0001339,KROGER-1173,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000204,2025-03-19,2025-03-21,2025-03-21,Kroger Site 14
O0001340,KROGER-1157,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000553,2025-03-20,2025-03-24,2025-03-25,Kroger Site 78
O0001341,KROGER-1283,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000383,2025-03-18,2025-03-22,2025-03-22,Kroger Site 44
O0001342,KROGER-1017,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000222,2025-03-20,2025-03-22,2025-03-24,Kroger Site 18
O0001343,KROGER-1019,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000236,2025-03-20,2025-03-23,2025-03-24,Kroger Site 20
O0001344,KROGER-1003,Kroger,RICOH-C3000-BK,BK,2025-03-18,1,manual_bulk,True,S000364,2025-03-19,2025-03-22,2025-03-22,Kroger Site 4
O0001345,KROGER-1208,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000400,2025-03-20,2025-03-25,2025-03-25,Kroger Site 49
O0001346,KROGER-1029,Kroger,RICOH-C3000-M,M,2025-03-18,1,manual_bulk,True,S000303,2025-03-20,2025-03-24,2025-03-24,Kroger Site 30
O0001347,KROGER-1022,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000253,2025-03-19,2025-03-22,2025-03-22,Kroger Site 23
O0001348,KROGER-1085,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000473,2025-03-18,2025-03-20,2025-03-20,Kroger Site 6
O0001349,KROGER-1183,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000259,2025-03-20,2025-03-22,2025-03-22,Kroger Site 24
O0001350,KROGER-1060,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000481,2025-03-18,2025-03-21,2025-03-22,Kroger Site 61
O0001351,KROGER-1163,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000364,2025-03-19,2025-03-22,2025-03-22,Kroger Site 4
O0001352,KROGER-1145,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000509,2025-03-19,2025-03-22,2025-03-22,Kroger Site 66
O0001353,KROGER-1115,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000342,2025-03-19,2025-03-21,2025-03-21,Kroger Site 36
O0001354,KROGER-1184,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000269,2025-03-18,2025-03-20,2025-03-20,Kroger Site 25
O0001355,KROGER-1259,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000236,2025-03-20,2025-03-23,2025-03-24,Kroger Site 20
O0001356,KROGER-1208,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000400,2025-03-20,2025-03-25,2025-03-25,Kroger Site 49
O0001357,KROGER-1142,Kroger,RICOH-C3000-C,C,2025-03-18,1,manual_bulk,True,S000494,2025-03-18,2025-03-20,2025-03-20,Kroger Site 63
O0001358,KROGER-1257,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000223,2025-03-20,2025-03-23,2025-03-23,Kroger Site 18
O0001359,KROGER-1106,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000283,2025-03-20,2025-03-22,2025-03-22,Kroger Site 27
O0001360,KROGER-1235,Kroger,RICOH-501-BK,BK,2025-03-18,1,manual_bulk,True,S000545,2025-03-19,2025-03-22,2025-03-22,Kroger Site 76
