device_id,client,client_type,location,model,is_color,toner_color,toner_model,toner_yield,is_ricoh,integrated_fastaf,base_daily_pages,color_fraction
KROGER-1150,Kroger,retail,Kroger Site 71,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,914.92,0.25
KROGER-1151,Kroger,retail,Kroger Site 72,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,269.04,0.0
KROGER-1152,Kroger,retail,Kroger Site 73,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,510.19,0.0
KROGER-1153,Kroger,retail,Kroger Site 74,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,728.68,0.0
KROGER-1154,Kroger,retail,Kroger Site 75,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,853.28,0.0
KROGER-1155,Kroger,retail,Kroger Site 76,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1966.06,0.25
KROGER-1155,Kroger,retail,Kroger Site 76,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1966.06,0.25
KROGER-1155,Kroger,retail,Kroger Site 76,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1966.06,0.25
KROGER-1155,Kroger,retail,Kroger Site 76,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1966.06,0.25
KROGER-1156,Kroger,retail,Kroger Site 77,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,451.24,0.25
KROGER-1156,Kroger,retail,Kroger Site 77,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,451.24,0.25
KROGER-1156,Kroger,retail,Kroger Site 77,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,451.24,0.25
KROGER-1156,Kroger,retail,Kroger Site 77,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,451.24,0.25
KROGER-1157,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1278.89,0.25
KROGER-1157,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1278.89,0.25
KROGER-1157,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1278.89,0.25
KROGER-1157,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1278.89,0.25
KROGER-1158,Kroger,retail,Kroger Site 79,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1564.22,0.25
KROGER-1158,Kroger,retail,Kroger Site 79,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1564.22,0.25
KROGER-1158,Kroger,retail,Kroger Site 79,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1564.22,0.25
KROGER-1158,Kroger,retail,Kroger Site 79,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1564.22,0.25
KROGER-1159,Kroger,retail,Kroger Site 80,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1413.14,0.25
KROGER-1159,Kroger,retail,Kroger Site 80,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1413.14,0.25
KROGER-1159,Kroger,retail,Kroger Site 80,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1413.14,0.25
KROGER-1159,Kroger,retail,Kroger Site 80,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1413.14,0.25
KROGER-1160,Kroger,retail,Kroger Site 1,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,598.32,0.25
KROGER-1160,Kroger,retail,Kroger Site 1,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,598.32,0.25
KROGER-1160,Kroger,retail,Kroger Site 1,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,598.32,0.25
KROGER-1160,Kroger,retail,Kroger Site 1,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,598.32,0.25
KROGER-1161,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1094.03,0.25
KROGER-1161,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1094.03,0.25
KROGER-1161,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1094.03,0.25
KROGER-1161,Kroger,retail,Kroger Site 2,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1094.03,0.25
KROGER-1162,Kroger,retail,Kroger Site 3,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,1160.19,0.0
KROGER-1163,Kroger,retail,Kroger Site 4,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,463.38,0.25
KROGER-1163,Kroger,retail,Kroger Site 4,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,463.38,0.25
KROGER-1163,Kroger,retail,Kroger Site 4,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,463.38,0.25
KROGER-1163,Kroger,retail,Kroger Site 4,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,463.38,0.25
KROGER-1164,Kroger,retail,Kroger Site 5,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,667.04,0.0
KROGER-1165,Kroger,retail,Kroger Site 6,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1499.44,0.25
KROGER-1165,Kroger,retail,Kroger Site 6,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1499.44,0.25
KROGER-1165,Kroger,retail,Kroger Site 6,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1499.44,0.25
KROGER-1165,Kroger,retail,Kroger Site 6,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1499.44,0.25
KROGER-1166,Kroger,retail,Kroger Site 7,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,417.25,0.0
KROGER-1167,Kroger,retail,Kroger Site 8,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,696.11,0.0
KROGER-1168,Kroger,retail,Kroger Site 9,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,561.39,0.25
KROGER-1168,Kroger,retail,Kroger Site 9,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,561.39,0.25
KROGER-1168,Kroger,retail,Kroger Site 9,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,561.39,0.25
KROGER-1168,Kroger,retail,Kroger Site 9,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,561.39,0.25
KROGER-1169,Kroger,retail,Kroger Site 10,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,398.39,0.0
KROGER-1170,Kroger,retail,Kroger Site 11,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,629.31,0.25
KROGER-1170,Kroger,retail,Kroger Site 11,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,629.31,0.25
KROGER-1170,Kroger,retail,Kroger Site 11,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,629.31,0.25
KROGER-1170,Kroger,retail,Kroger Site 11,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,629.31,0.25
KROGER-1171,Kroger,retail,Kroger Site 12,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,595.4,0.0
KROGER-1172,Kroger,retail,Kroger Site 13,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,531.62,0.0
KROGER-1173,Kroger,retail,Kroger Site 14,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,807.52,0.0
KROGER-1174,Kroger,retail,Kroger Site 15,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,595.38,0.25
KROGER-1174,Kroger,retail,Kroger Site 15,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,595.38,0.25
KROGER-1174,Kroger,retail,Kroger Site 15,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,595.38,0.25
KROGER-1174,Kroger,retail,Kroger Site 15,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,595.38,0.25
KROGER-1175,Kroger,retail,Kroger Site 16,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,523.12,0.0
KROGER-1176,Kroger,retail,Kroger Site 17,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1400.8,0.25
KROGER-1176,Kroger,retail,Kroger Site 17,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1400.8,0.25
KROGER-1176,Kroger,retail,Kroger Site 17,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1400.8,0.25
KROGER-1176,Kroger,retail,Kroger Site 17,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1400.8,0.25
KROGER-1177,Kroger,retail,Kroger Site 18,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,689.96,0.0
KROGER-1178,Kroger,retail,Kroger Site 19,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,324.56,0.0
KROGER-1179,Kroger,retail,Kroger Site 20,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,719.39,0.0
KROGER-1180,Kroger,retail,Kroger Site 21,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,455.3,0.0
KROGER-1181,Kroger,retail,Kroger Site 22,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,643.21,0.0
KROGER-1182,Kroger,retail,Kroger Site 23,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,621.78,0.0
KROGER-1183,Kroger,retail,Kroger Site 24,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,897.89,0.0
KROGER-1184,Kroger,retail,Kroger Site 25,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,577.63,0.0
KROGER-1185,Kroger,retail,Kroger Site 26,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,262.64,0.0
KROGER-1186,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,490.72,0.25
KROGER-1186,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,490.72,0.25
KROGER-1186,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,490.72,0.25
KROGER-1186,Kroger,retail,Kroger Site 27,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,490.72,0.25
KROGER-1187,Kroger,retail,Kroger Site 28,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,738.62,0.0
KROGER-1188,Kroger,retail,Kroger Site 29,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,497.2,0.0
KROGER-1189,Kroger,retail,Kroger Site 30,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1516.88,0.25
KROGER-1189,Kroger,retail,Kroger Site 30,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1516.88,0.25
KROGER-1189,Kroger,retail,Kroger Site 30,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1516.88,0.25
KROGER-1189,Kroger,retail,Kroger Site 30,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1516.88,0.25
KROGER-1190,Kroger,retail,Kroger Site 31,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,615.04,0.0
KROGER-1191,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,648.87,0.25
KROGER-1191,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,648.87,0.25
KROGER-1191,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,648.87,0.25
KROGER-1191,Kroger,retail,Kroger Site 32,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,648.87,0.25
KROGER-1192,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1479.41,0.25
KROGER-1192,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1479.41,0.25
KROGER-1192,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1479.41,0.25
KROGER-1192,Kroger,retail,Kroger Site 33,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1479.41,0.25
KROGER-1193,Kroger,retail,Kroger Site 34,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,399.16,0.0
KROGER-1194,Kroger,retail,Kroger Site 35,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,360.91,0.25
KROGER-1194,Kroger,retail,Kroger Site 35,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,360.91,0.25
KROGER-1194,Kroger,retail,Kroger Site 35,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,360.91,0.25
KROGER-1194,Kroger,retail,Kroger Site 35,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,360.91,0.25
KROGER-1195,Kroger,retail,Kroger Site 36,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,1258.7,0.0
KROGER-1196,Kroger,retail,Kroger Site 37,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,256.73,0.0
KROGER-1197,Kroger,retail,Kroger Site 38,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,711.15,0.0
KROGER-1198,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1386.87,0.25
KROGER-1198,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1386.87,0.25
KROGER-1198,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1386.87,0.25
KROGER-1198,Kroger,retail,Kroger Site 39,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1386.87,0.25
KROGER-1199,Kroger,retail,Kroger Site 40,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,584.73,0.0
KROGER-1200,Kroger,retail,Kroger Site 41,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,281.17,0.0
KROGER-1201,Kroger,retail,Kroger Site 42,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1435.22,0.25
KROGER-1201,Kroger,retail,Kroger Site 42,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1435.22,0.25
KROGER-1201,Kroger,retail,Kroger Site 42,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1435.22,0.25
KROGER-1201,Kroger,retail,Kroger Site 42,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1435.22,0.25
KROGER-1202,Kroger,retail,Kroger Site 43,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,309.73,0.0
KROGER-1203,Kroger,retail,Kroger Site 44,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,496.55,0.25
KROGER-1203,Kroger,retail,Kroger Site 44,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,496.55,0.25
KROGER-1203,Kroger,retail,Kroger Site 44,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,496.55,0.25
KROGER-1203,Kroger,retail,Kroger Site 44,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,496.55,0.25
KROGER-1204,Kroger,retail,Kroger Site 45,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,477.06,0.0
KROGER-1205,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1296.14,0.25
KROGER-1205,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1296.14,0.25
KROGER-1205,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1296.14,0.25
KROGER-1205,Kroger,retail,Kroger Site 46,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1296.14,0.25
KROGER-1206,Kroger,retail,Kroger Site 47,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,621.64,0.0
KROGER-1207,Kroger,retail,Kroger Site 48,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,762.52,0.0
KROGER-1208,Kroger,retail,Kroger Site 49,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,461.67,0.0
KROGER-1209,Kroger,retail,Kroger Site 50,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,841.21,0.25
KROGER-1209,Kroger,retail,Kroger Site 50,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,841.21,0.25
KROGER-1209,Kroger,retail,Kroger Site 50,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,841.21,0.25
KROGER-1209,Kroger,retail,Kroger Site 50,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,841.21,0.25
KROGER-1210,Kroger,retail,Kroger Site 51,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,544.9,0.25
KROGER-1210,Kroger,retail,Kroger Site 51,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,544.9,0.25
KROGER-1210,Kroger,retail,Kroger Site 51,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,544.9,0.25
KROGER-1210,Kroger,retail,Kroger Site 51,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,544.9,0.25
KROGER-1211,Kroger,retail,Kroger Site 52,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,788.18,0.25
KROGER-1211,Kroger,retail,Kroger Site 52,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,788.18,0.25
KROGER-1211,Kroger,retail,Kroger Site 52,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,788.18,0.25
KROGER-1211,Kroger,retail,Kroger Site 52,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,788.18,0.25
KROGER-1212,Kroger,retail,Kroger Site 53,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,698.94,0.0
KROGER-1213,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,794.25,0.25
KROGER-1213,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,794.25,0.25
KROGER-1213,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,794.25,0.25
KROGER-1213,Kroger,retail,Kroger Site 54,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,794.25,0.25
KROGER-1214,Kroger,retail,Kroger Site 55,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1125.83,0.25
KROGER-1214,Kroger,retail,Kroger Site 55,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1125.83,0.25
KROGER-1214,Kroger,retail,Kroger Site 55,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1125.83,0.25
KROGER-1214,Kroger,retail,Kroger Site 55,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1125.83,0.25
KROGER-1215,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,702.29,0.25
KROGER-1215,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,702.29,0.25
KROGER-1215,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,702.29,0.25
KROGER-1215,Kroger,retail,Kroger Site 56,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,702.29,0.25
KROGER-1216,Kroger,retail,Kroger Site 57,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,435.01,0.0
KROGER-1217,Kroger,retail,Kroger Site 58,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,925.14,0.25
KROGER-1217,Kroger,retail,Kroger Site 58,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,925.14,0.25
KROGER-1217,Kroger,retail,Kroger Site 58,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,925.14,0.25
KROGER-1217,Kroger,retail,Kroger Site 58,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,925.14,0.25
KROGER-1218,Kroger,retail,Kroger Site 59,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,509.98,0.0
KROGER-1219,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,1186.65,0.25
KROGER-1219,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,1186.65,0.25
KROGER-1219,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,1186.65,0.25
KROGER-1219,Kroger,retail,Kroger Site 60,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,1186.65,0.25
KROGER-1220,Kroger,retail,Kroger Site 61,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,592.08,0.0
KROGER-1221,Kroger,retail,Kroger Site 62,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1989.17,0.25
KROGER-1221,Kroger,retail,Kroger Site 62,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1989.17,0.25
KROGER-1221,Kroger,retail,Kroger Site 62,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1989.17,0.25
KROGER-1221,Kroger,retail,Kroger Site 62,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1989.17,0.25
KROGER-1222,Kroger,retail,Kroger Site 63,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,823.49,0.25
KROGER-1222,Kroger,retail,Kroger Site 63,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,823.49,0.25
KROGER-1222,Kroger,retail,Kroger Site 63,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,823.49,0.25
KROGER-1222,Kroger,retail,Kroger Site 63,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,823.49,0.25
KROGER-1223,Kroger,retail,Kroger Site 64,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,820.62,0.25
KROGER-1223,Kroger,retail,Kroger Site 64,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,820.62,0.25
KROGER-1223,Kroger,retail,Kroger Site 64,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,820.62,0.25
KROGER-1223,Kroger,retail,Kroger Site 64,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,820.62,0.25
KROGER-1224,Kroger,retail,Kroger Site 65,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,569.22,0.25
KROGER-1224,Kroger,retail,Kroger Site 65,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,569.22,0.25
KROGER-1224,Kroger,retail,Kroger Site 65,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,569.22,0.25
KROGER-1224,Kroger,retail,Kroger Site 65,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,569.22,0.25
KROGER-1225,Kroger,retail,Kroger Site 66,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,918.34,0.25
KROGER-1225,Kroger,retail,Kroger Site 66,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,918.34,0.25
KROGER-1225,Kroger,retail,Kroger Site 66,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,918.34,0.25
KROGER-1225,Kroger,retail,Kroger Site 66,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,918.34,0.25
KROGER-1226,Kroger,retail,Kroger Site 67,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,724.48,0.0
KROGER-1227,Kroger,retail,Kroger Site 68,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,410.02,0.0
KROGER-1228,Kroger,retail,Kroger Site 69,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,540.48,0.0
KROGER-1229,Kroger,retail,Kroger Site 70,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,1255.98,0.25
KROGER-1229,Kroger,retail,Kroger Site 70,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,1255.98,0.25
KROGER-1229,Kroger,retail,Kroger Site 70,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,1255.98,0.25
KROGER-1229,Kroger,retail,Kroger Site 70,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,1255.98,0.25
KROGER-1230,Kroger,retail,Kroger Site 71,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,524.03,0.0
KROGER-1231,Kroger,retail,Kroger Site 72,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,719.61,0.25
KROGER-1231,Kroger,retail,Kroger Site 72,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,719.61,0.25
KROGER-1231,Kroger,retail,Kroger Site 72,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,719.61,0.25
KROGER-1231,Kroger,retail,Kroger Site 72,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,719.61,0.25
KROGER-1232,Kroger,retail,Kroger Site 73,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,813.67,0.0
KROGER-1233,Kroger,retail,Kroger Site 74,Canon imageRUNNER 4551i,True,BK,CANON-4551-BK,14000,False,True,949.54,0.25
KROGER-1233,Kroger,retail,Kroger Site 74,Canon imageRUNNER 4551i,True,C,CANON-4551-C,10500,False,True,949.54,0.25
KROGER-1233,Kroger,retail,Kroger Site 74,Canon imageRUNNER 4551i,True,M,CANON-4551-M,10500,False,True,949.54,0.25
KROGER-1233,Kroger,retail,Kroger Site 74,Canon imageRUNNER 4551i,True,Y,CANON-4551-Y,10500,False,True,949.54,0.25
KROGER-1234,Kroger,retail,Kroger Site 75,HP LaserJet M607,False,BK,HP-37A-BK,11000,False,True,646.09,0.0
KROGER-1235,Kroger,retail,Kroger Site 76,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,880.84,0.0
KROGER-1236,Kroger,retail,Kroger Site 77,Ricoh MP 501SPF,False,BK,RICOH-501-BK,10000,True,False,871.7,0.0
KROGER-1237,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,BK,RICOH-C3000-BK,12000,True,False,777.49,0.25
KROGER-1237,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,C,RICOH-C3000-C,9000,True,False,777.49,0.25
KROGER-1237,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,M,RICOH-C3000-M,9000,True,False,777.49,0.25
KROGER-1237,Kroger,retail,Kroger Site 78,Ricoh IM C3000,True,Y,RICOH-C3000-Y,9000,True,False,777.49,0.25
